NCESSCH,ga_full_id,SCHOOL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,System_School_ID,FAC_SCHTYPE,GRADE_RANGE,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
130129002021,633-189,2024.0,633.0,Cobb County,189.0,Baker Elementary School,633-189,E,PK-05,1301290,Baker Elementary School,13,2361 Baker Rd NW,Acworth,GA,30101,13,13067,Cobb County,21,34.0577,-84.6234,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13035,13037,2023-2024
130129001994,633-188,2024.0,633.0,Cobb County,188.0,Pope High School,633-188,H,09-12,1301290,Pope High School,13,3001 Hembree Rd NE,Marietta,GA,30062,13,13067,Cobb County,21,34.0243,-84.4526,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129001972,633-187,2024.0,633.0,Cobb County,187.0,Keheley Elementary School,633-187,E,PK-05,1301290,Keheley Elementary School,13,1985 Kemp Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.059,-84.4947,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129002248,633-299,2024.0,633.0,Cobb County,299.0,Durham Middle School,633-299,M,06-08,1301290,Durham Middle School,13,2891 Mars Hill Rd NW,Acworth,GA,30101,13,13067,Cobb County,21,34.0264,-84.7001,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13036,13037,2023-2024
130129003795,633-309,2024.0,633.0,Cobb County,309.0,Betty Gray Middle School,633-309,M,06-06,1301290,Betty Gray Middle School,13,1550 Pebblebrook Cir SE,Mableton,GA,30126,13,13067,Cobb County,21,33.818408,-84.509751,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13039,13038,2023-2024
130129000533,633-1064,2024.0,633.0,Cobb County,1064.0,McEachern High School,633-1064,H,09-12,1301290,McEachern High School,13,2400 New Macland Rd,Powder Springs,GA,30127,13,13067,Cobb County,21,33.8961,-84.6788,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129003649,633-707,2024.0,633.0,Cobb County,707.0,Hillgrove High School,633-707,H,09-12,1301290,Hillgrove High School,13,4165 Luther Ward Rd,Powder Springs,GA,30127,13,13067,Cobb County,21,33.9259,-84.6674,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13036,13037,2023-2024
130129002475,633-502,2024.0,633.0,Cobb County,502.0,Cooper Middle School,633-502,M,06-08,1301290,Cooper Middle School,13,4605 Ewing Rd,Austell,GA,30106,13,13067,Cobb County,21,33.8422,-84.6343,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129000527,633-504,2024.0,633.0,Cobb County,504.0,Big Shanty Elementary School,633-504,E,03-05,1301290,Big Shanty Elementary School,13,1575 Ben King Rd NW,Kennesaw,GA,30144,13,13067,Cobb County,21,34.0275,-84.5967,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13035,13037,2023-2024
130129003632,633-507,2024.0,633.0,Cobb County,507.0,McClure Middle School,633-507,M,06-08,1301290,McClure Middle School,13,3660 Old Stilesboro Rd NW,Kennesaw,GA,30152,13,13067,Cobb County,21,34.0041,-84.657,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13034,13037,2023-2024
130129002158,633-592,2024.0,633.0,Cobb County,592.0,Bryant Elementary School,633-592,E,PK-05,1301290,Bryant Elementary School,13,6800 Factory Shoals Rd SW,Mableton,GA,30126,13,13067,Cobb County,21,33.7924,-84.5781,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13039,13033,2023-2024
130129002476,633-602,2024.0,633.0,Cobb County,602.0,Palmer Middle School,633-602,M,06-08,1301290,Palmer Middle School,13,690 N Booth Rd NW,Kennesaw,GA,30144,13,13067,Cobb County,21,34.0521,-84.5689,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13022,13032,2023-2024
130129003622,633-607,2024.0,633.0,Cobb County,607.0,Lovinggood Middle School,633-607,M,06-08,1301290,Lovinggood Middle School,13,3825 Luther Ward Rd,Powder Springs,GA,30127,13,13067,Cobb County,21,33.9265,-84.6634,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13036,13037,2023-2024
130129003679,633-807,2024.0,633.0,Cobb County,807.0,Devereux Ackerman Academy,633-807,H,03-11,1301290,Devereux Ackerman Academy,13,1291 Stanley Rd NW,Kennesaw,GA,30152,13,13067,Cobb County,21,33.987151,-84.608978,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13034,13037,2023-2024
130129000545,633-373,2024.0,633.0,Cobb County,373.0,Sprayberry High School,633-373,H,09-12,1301290,Sprayberry High School,13,2525 Sandy Plains Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.0115,-84.4974,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13044,13032,2023-2024
130129004303,633-808,2024.0,633.0,Cobb County,808.0,Cobb Horizon High School,633-808,H,06-12,1301290,Cobb Horizon High School,13,1765 The Exchange SE,Atlanta,GA,30339,13,13067,Cobb County,21,33.910176,-84.48201,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13042,13006,2023-2024
130129000572,633-809,2024.0,633.0,Cobb County,809.0,Clay-Harmony Leland Elementary School,633-809,E,PK-05,1301290,Clay-Harmony Leland Elementary School,13,6326 Factory Shoals Rd SW,Mableton,GA,30126,13,13067,Cobb County,21,33.799083,-84.570254,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13039,13033,2023-2024
130129004420,633-816,2024.0,633.0,Cobb County,816.0,Pearson Middle School,633-816,M,06-08,1301290,Pearson Middle School,13,240 Barber Road,Marietta,GA,30060,13,13067,Cobb County,21,33.915564,-84.545969,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13042,13033,2023-2024
130129000538,633-1052,2024.0,633.0,Cobb County,1052.0,Belmont Hills Elementary School,633-1052,E,PK-05,1301290,Belmont Hills Elementary School,13,605 Glendale Pl SE,Smyrna,GA,30080,13,13067,Cobb County,21,33.892,-84.5361,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13042,13038,2023-2024
130129000536,633-1056,2024.0,633.0,Cobb County,1056.0,East Cobb Middle School,633-1056,M,06-08,1301290,East Cobb Middle School,13,825 Terrell Mill Rd,Marietta,GA,30067,13,13067,Cobb County,21,33.930757,-84.458605,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13043,13006,2023-2024
130129000534,633-1060,2024.0,633.0,Cobb County,1060.0,Garrett Middle School,633-1060,M,06-08,1301290,Garrett Middle School,13,5235 Austell Powder Springs Rd,Austell,GA,30106,13,13067,Cobb County,21,33.8279,-84.644,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129002250,633-499,2024.0,633.0,Cobb County,499.0,Lost Mountain Middle School,633-499,M,06-08,1301290,Lost Mountain Middle School,13,700 Old Mountain Rd NW,Kennesaw,GA,30152,13,13067,Cobb County,21,33.9705,-84.6897,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13036,13037,2023-2024
130129002110,633-491,2024.0,633.0,Cobb County,491.0,Timber Ridge Elementary School,633-491,E,PK-05,1301290,Timber Ridge Elementary School,13,5000 Timber Ridge Rd,Marietta,GA,30068,13,13067,Cobb County,21,33.9953,-84.4057,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13045,13056,2023-2024
130129002024,633-489,2024.0,633.0,Cobb County,489.0,Powder Springs Elementary School,633-489,E,PK-05,1301290,Powder Springs Elementary School,13,4570 Grady Grier Dr,Powder Springs,GA,30127,13,13067,Cobb County,21,33.8535,-84.6806,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129000540,633-478,2024.0,633.0,Cobb County,478.0,Sope Creek Elementary School,633-478,E,PK-05,1301290,Sope Creek Elementary School,13,3320 Paper Mill Rd SE,Marietta,GA,30067,13,13067,Cobb County,21,33.9359,-84.4532,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13043,13006,2023-2024
130129000541,633-475,2024.0,633.0,Cobb County,475.0,Tapp Middle School,633-475,M,06-08,1301290,Tapp Middle School,13,3900 Macedonia Rd,Powder Springs,GA,30127,13,13067,Cobb County,21,33.8762,-84.6678,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129003531,633-407,2024.0,633.0,Cobb County,407.0,Barber Middle School,633-407,M,06-08,1301290,Barber Middle School,13,4222 Cantrell Rd NW,Acworth,GA,30101,13,13067,Cobb County,21,34.059637,-84.652144,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13035,13037,2023-2024
130129000552,633-404,2024.0,633.0,Cobb County,404.0,Kennesaw Elementary School,633-404,E,PK-02,1301290,Kennesaw Elementary School,13,3155 Jiles Rd NW,Kennesaw,GA,30144,13,13067,Cobb County,21,34.0321,-84.6289,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13035,13037,2023-2024
130129000517,633-402,2024.0,633.0,Cobb County,402.0,Hendricks Elementary School,633-402,E,PK-05,1301290,Hendricks Elementary School,13,5243 Meadows Rd,Powder Springs,GA,30127,13,13067,Cobb County,21,33.8276,-84.6748,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1314,13038,13033,2023-2024
130129002249,633-399,2024.0,633.0,Cobb County,399.0,Blackwell Elementary School,633-399,E,PK-05,1301290,Blackwell Elementary School,13,3470 Canton Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.0366,-84.5263,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13044,13032,2023-2024
130129001491,633-397,2024.0,633.0,Cobb County,397.0,Green Acres Elementary School,633-397,E,PK-05,1301290,Green Acres Elementary School,13,2000 Gober Ave SE,Smyrna,GA,30080,13,13067,Cobb County,21,33.9045,-84.5357,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13042,13033,2023-2024
130129000244,633-394,2024.0,633.0,Cobb County,394.0,Hightower Trail Middle School,633-394,M,06-08,1301290,Hightower Trail Middle School,13,3905 Post Oak Tritt Rd,Marietta,GA,30062,13,13067,Cobb County,21,34.0174,-84.4378,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129002109,633-391,2024.0,633.0,Cobb County,391.0,Nicholson Elementary School,633-391,E,PK-05,1301290,Nicholson Elementary School,13,1599 Shallowford Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.052,-84.505,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13044,13056,2023-2024
130129002023,633-389,2024.0,633.0,Cobb County,389.0,Simpson Middle School,633-389,M,06-08,1301290,Simpson Middle School,13,3340 Trickum Rd NE,Marietta,GA,30066,13,13067,Cobb County,21,34.0329,-84.4777,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129001995,633-388,2024.0,633.0,Cobb County,388.0,Davis Elementary School,633-388,E,PK-05,1301290,Davis Elementary School,13,2433 Jamerson Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.0733,-84.4789,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129001881,633-381,2024.0,633.0,Cobb County,381.0,Lassiter High School,633-381,H,09-12,1301290,Lassiter High School,13,2601 Shallowford Rd,Marietta,GA,30066,13,13067,Cobb County,21,34.0425,-84.474,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129000543,633-378,2024.0,633.0,Cobb County,378.0,Rocky Mount Elementary School,633-378,E,PK-05,1301290,Rocky Mount Elementary School,13,2400 Rocky Mountain Rd NE,Marietta,GA,30066,13,13067,Cobb County,21,34.0474,-84.4792,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13046,13056,2023-2024
130129000544,633-375,2024.0,633.0,Cobb County,375.0,Murdock Elementary School,633-375,E,PK-05,1301290,Murdock Elementary School,13,2320 Murdock Rd,Marietta,GA,30062,13,13067,Cobb County,21,34.0069,-84.4623,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13045,13056,2023-2024
130111002359,628-101,2024.0,628.0,Cherokee County,101.0,Carmel Elementary School,628-101,E,PK-05,1301110,Carmel Elementary School,13,2275 Bascomb Carmel Rd,Woodstock,GA,30189,13,13057,Cherokee County,21,34.0965,-84.5707,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1311,13020,13032,2023-2024
130108000422,627-2052,2024.0,627.0,Chattooga County,2052.0,Summerville Middle School,627-2052,M,06-08,1301080,Summerville Middle School,13,200 Middle School Rd,Summerville,GA,30747,13,13055,Chattooga County,32,34.4593,-85.3533,44900,"Summerville, GA",2,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1314,13012,13053,2023-2024
130141002072,636-190,2024.0,636.0,Columbia County,190.0,Brookwood Elementary School,636-190,E,PK-05,1301410,Brookwood Elementary School,13,455 S Old Belair Rd,Grovetown,GA,30813,13,13073,Columbia County,21,33.484,-82.1544,12260,"Augusta-Richmond County, GA-SC",1,N,N,1312,13125,13023,2023-2024
130042004198,611-1306,2024.0,611.0,Bibb County,1306.0,Martin Luther King Jr Elementary School,611-1306,E,PK-05,1300420,Martin Luther King Jr Elementary School,13,1307 Shurling Dr,Macon,GA,31211,13,13021,Bibb County,12,32.85869,-83.600251,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000198,611-1050,2024.0,611.0,Bibb County,1050.0,Alexander II Magnet School,611-1050,E,PK-05,1300420,Alexander II Magnet School,13,1156 College St,Macon,GA,31201,13,13021,Bibb County,12,32.8328,-83.645,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000201,611-1054,2024.0,611.0,Bibb County,1054.0,Bernd Elementary School,611-1054,E,PK-05,1300420,Bernd Elementary School,13,4160 Ocmulgee East Blvd,Macon,GA,31217,13,13021,Bibb County,12,32.8142,-83.5677,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000247,611-1067,2024.0,611.0,Bibb County,1067.0,Porter Elementary School,611-1067,E,PK-05,1300420,Porter Elementary School,13,5802 School Rd,Macon,GA,31216,13,13021,Bibb County,12,32.7373,-83.6928,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13018,2023-2024
130042000225,611-1105,2024.0,611.0,Bibb County,1105.0,Springdale Elementary School,611-1105,E,PK-05,1300420,Springdale Elementary School,13,4965 Northside Dr,Macon,GA,31210,13,13021,Bibb County,12,32.905,-83.72,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1308,13144,13018,2023-2024
130042000790,611-1205,2024.0,611.0,Bibb County,1205.0,Carter Elementary School,611-1205,E,PK-05,1300420,Carter Elementary School,13,5910 Zebulon Rd,Macon,GA,31210,13,13021,Bibb County,12,32.878551,-83.756944,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1308,13142,13018,2023-2024
130042000218,611-1305,2024.0,611.0,Bibb County,1305.0,Lane Elementary School,611-1305,E,PK-05,1300420,Lane Elementary School,13,990 Newport Rd,Macon,GA,31210,13,13021,Bibb County,12,32.8914,-83.6943,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1308,13144,13025,2023-2024
130042004245,611-1309,2024.0,611.0,Bibb County,1309.0,Veterans Elementary School,611-1309,E,PK-05,1300420,Veterans Elementary School,13,4901 Faubus Ave,Macon,GA,31204,13,13021,Bibb County,12,32.813569,-83.714508,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130044000254,612-112,2024.0,612.0,Bleckley County,112.0,Bleckley Middle School,612-112,M,06-08,1300440,Bleckley Middle School,13,590 Ga Highway 26 E,Cochran,GA,31014,13,13023,Bleckley County,41,32.411121,-83.322619,N,N,0,N,N,1308,13149,13020,2023-2024
130042004404,611-1310,2024.0,611.0,Bibb County,1310.0,John Robert Lewis Elementary School,611-1310,E,PK-05,1300420,John Robert Lewis Elementary School,13,3522 Greenbriar Road,Macon,GA,31204,13,13021,Bibb County,12,32.833172,-83.689841,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042004410,611-1311,2024.0,611.0,Bibb County,1311.0,VIP Academy (Virtual),611-1311,H,04-12,1300420,VIP Academy (Virtual),13,2011 Riverside Drive,Macon,GA,31204,13,13021,Bibb County,41,32.857229,-83.643008,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000241,611-2060,2024.0,611.0,Bibb County,2060.0,Hartley Elementary School,611-2060,E,PK-05,1300420,Hartley Elementary School,13,2230 Anthony Rd,Macon,GA,31204,13,13021,Bibb County,12,32.8209,-83.679,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000230,611-3060,2024.0,611.0,Bibb County,3060.0,Heard Elementary School,611-3060,E,PK-05,1300420,Heard Elementary School,13,6515 Houston Rd,Macon,GA,31216,13,13021,Bibb County,12,32.721577,-83.688246,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13018,2023-2024
130042000226,611-3067,2024.0,611.0,Bibb County,3067.0,Ingram/Pye Elementary School,611-3067,E,PK-05,1300420,Ingram/Pye Elementary School,13,855 Anthony Rd,Macon,GA,31204,13,13021,Bibb County,12,32.821027,-83.652786,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042000212,611-5050,2024.0,611.0,Bibb County,5050.0,Appling Middle School,611-5050,M,06-08,1300420,Appling Middle School,13,1646b Upper River Rd,Macon,GA,31211,13,13021,Bibb County,12,32.866714,-83.622019,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13025,2023-2024
130042001869,611-705,2024.0,611.0,Bibb County,705.0,Union Elementary School,611-705,E,PK-05,1300420,Union Elementary School,13,4831 Mamie Carter Dr,Macon,GA,31210,13,13021,Bibb County,12,32.836483,-83.723047,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042002472,611-605,2024.0,611.0,Bibb County,605.0,Heritage Elementary School,611-605,E,PK-05,1300420,Heritage Elementary School,13,6050 Thomaston Rd,Macon,GA,31220,13,13021,Bibb County,12,32.8442,-83.7571,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1308,13144,13018,2023-2024
130042001416,611-505,2024.0,611.0,Bibb County,505.0,Weaver Middle School,611-505,M,06-08,1300420,Weaver Middle School,13,2570 Heath Rd,Macon,GA,31206,13,13021,Bibb County,12,32.8245,-83.7436,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042004204,611-1307,2024.0,611.0,Bibb County,1307.0,Southfield Elementary School,611-1307,E,PK-05,1300420,Southfield Elementary School,13,4375 Bloomfield Drive Ext,Macon,GA,31206,13,13021,Bibb County,41,32.782305,-83.690255,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042001944,611-386,2024.0,611.0,Bibb County,386.0,Southwest High School,611-386,H,09-12,1300420,Southwest High School,13,1775 Williamson Rd,Macon,GA,31206,13,13021,Bibb County,12,32.806996,-83.673033,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042000203,611-383,2024.0,611.0,Bibb County,383.0,Williams Elementary School,611-383,E,PK-05,1300420,Williams Elementary School,13,325 Pursley St,Macon,GA,31201,13,13021,Bibb County,12,32.8455,-83.647,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042003621,611-307,2024.0,611.0,Bibb County,307.0,Price Academy,611-307,M,05-08,1300420,Price Academy,13,304 Pierce Ave,Macon,GA,31204,13,13021,Bibb County,12,32.851494,-83.665158,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042002234,611-298,2024.0,611.0,Bibb County,298.0,Miller Magnet Middle School,611-298,M,06-08,1300420,Miller Magnet Middle School,13,751 Hendley St,Macon,GA,31204,13,13021,Bibb County,12,32.8389,-83.6581,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042001943,611-286,2024.0,611.0,Bibb County,286.0,Northeast High School,611-286,H,09-12,1300420,Northeast High School,13,1646 Upper River Rd,Macon,GA,31211,13,13021,Bibb County,12,32.866596,-83.620238,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13025,2023-2024
130042002620,611-305,2024.0,611.0,Bibb County,305.0,Rutland Middle School,611-305,M,06-08,1300420,Rutland Middle School,13,6260 Skipper Rd,Macon,GA,31216,13,13021,Bibb County,41,32.736895,-83.715214,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13018,2023-2024
130042002610,611-204,2024.0,611.0,Bibb County,204.0,Rutland High School,611-204,H,09-12,1300420,Rutland High School,13,6250 Skipper Rd,Macon,GA,31216,13,13021,Bibb County,41,32.737742,-83.714196,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13018,2023-2024
130042002474,611-203,2024.0,611.0,Bibb County,203.0,Vineville Academy,611-203,E,PK-05,1300420,Vineville Academy,13,2260 Vineville Ave,Macon,GA,31204,13,13021,Bibb County,12,32.8446,-83.6556,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042001918,611-198,2024.0,611.0,Bibb County,198.0,Westside High School,611-198,H,09-12,1300420,Westside High School,13,2851 Heath Rd,Macon,GA,31206,13,13021,Bibb County,41,32.8161,-83.7477,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042001942,611-186,2024.0,611.0,Bibb County,186.0,Central High School,611-186,H,09-12,1300420,Central High School,13,2155 Napier Ave,Macon,GA,31204,13,13021,Bibb County,12,32.8368,-83.6569,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042003744,611-109,2024.0,611.0,Bibb County,109.0,Bruce Elementary School,611-109,E,PK-05,1300420,Bruce Elementary School,13,3660 Houston Ave,Macon,GA,31206,13,13021,Bibb County,12,32.798864,-83.651529,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130042003667,611-108,2024.0,611.0,Bibb County,108.0,Ballard Hudson Middle School,611-108,M,06-08,1300420,Ballard Hudson Middle School,13,1070 Anthony Rd,Macon,GA,31204,13,13021,Bibb County,12,32.819,-83.658,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13142,13026,2023-2024
130042003290,611-205,2024.0,611.0,Bibb County,205.0,Howard Middle School,611-205,M,06-08,1300420,Howard Middle School,13,6600 Forsyth Rd,Macon,GA,31210,13,13021,Bibb County,41,32.9049,-83.7724,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1308,13144,13018,2023-2024
130044000253,612-105,2024.0,612.0,Bleckley County,105.0,Bleckley County High School,612-105,H,09-12,1300440,Bleckley County High School,13,1 Royal Dr,Cochran,GA,31014,13,13023,Bleckley County,32,32.400611,-83.32879,N,N,0,N,N,1308,13149,13020,2023-2024
130044004162,612-115,2024.0,612.0,Bleckley County,115.0,Bleckley County Success Academy,612-115,H,06-12,1300440,Bleckley County Success Academy,13,140 Country Club Rd,Cochran,GA,31014,13,13023,Bleckley County,41,32.410088,-83.32097,N,N,0,N,N,1308,13149,13020,2023-2024
130042002604,611-104,2024.0,611.0,Bibb County,104.0,Burdell Elementary School,611-104,E,PK-05,1300420,Burdell Elementary School,13,972 Fort Hill St,Macon,GA,31217,13,13021,Bibb County,12,32.8531,-83.6132,31420,"Macon-Bibb County, GA",1,356,"Macon-Bibb County--Warner Robins, GA",1302,13143,13026,2023-2024
130057004399,615-504,2024.0,615.0,Bryan County,504.0,Frances Meeks Elementary School,615-504,E,PK-05,1300570,Frances Meeks Elementary School,13,488 Warren Hill Road,Richmond Hill,GA,31324,13,13029,Bryan County,41,31.849168,-81.307634,42340,"Savannah, GA",1,496,"Savannah-Hinesville-Statesboro, GA",1301,13164,13001,2023-2024
